IDAluno,Turma,Plano,Faixa,Redações,Vídeos,Questões,DataMatriculada,Simulados,Tutor,Logins,Perfil,DataCancelamento,TempoMatricula,DataNascimento,AcessoAte
124549,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 17:01:46,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 17:01:46
124550,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,566,2570,15/12/2018 17:13:56,0,COM TUTOR,2,Parcial,21/10/2019 12:43:04,310,21/09/1987 00:00:00,31/01/2020 23:59:00
124551,ITA e IME 2019,FULL,Faixa Branca Grau I,4,172,646,15/12/2018 17:15:20,6,COM TUTOR,5,Exclusivo,N/A,N/A,22/06/2000 00:00:00,25/12/2019 23:59:00
124552,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 17:39:13,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 17:39:13
124553,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 17:44:39,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 17:44:39
124554,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,45,15/12/2018 19:04:24,0,SEM TUTOR,0,Exclusivo,N/A,N/A,24/09/2001 00:00:00,15/12/2018 19:04:24
124555,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 19:12:45,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 19:12:45
124556,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 19:24:35,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 19:24:35
124557,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 19:35:19,0,SEM TUTOR,0,Exclusivo,N/A,N/A,15/08/1990 00:00:00,31/01/2019 00:00:00
124559,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 19:47:08,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 19:47:08
124560,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 20:08:36,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 20:08:36
124561,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 20:22:52,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 20:22:52
124562,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,2,15/12/2018 20:53:23,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 20:53:23
124563,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,50,15/12/2018 21:30:20,0,SEM TUTOR,0,Exclusivo,N/A,N/A,21/05/1990 00:00:00,15/12/2018 21:30:20
124564,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 21:41:21,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 21:41:21
124565,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 22:04:51,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 22:04:51
124566,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,9,15/12/2018 22:11:38,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 22:11:38
124567,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 22:21:46,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 22:21:46
124568,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 22:22:47,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 22:22:47
124569,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,4,15/12/2018 22:23:20,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 22:23:20
124570,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 22:34:02,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 22:34:02
124571,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 23:11:25,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 23:11:25
124572,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,15/12/2018 23:25:29,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,15/12/2018 23:25:29
124573,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,54,15/12/2018 23:55:26,0,COM TUTOR,0,Exclusivo,07/08/2019 00:00:00,234,N/A,31/01/2020 23:59:00
124574,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,5,16/12/2018 00:04:02,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 00:04:02
124575,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 00:11:31,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124576,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 00:12:33,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 00:12:33
124577,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,3,371,4622,16/12/2018 00:20:14,5,COM TUTOR,11,Parcial,N/A,N/A,20/02/2019 00:00:00,31/01/2020 23:59:00
124578,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 00:24:00,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 00:24:00
124579,ITA e IME 2019,FULL,Faixa Branca Grau I,0,1641,4012,16/12/2018 00:46:05,0,COM TUTOR,55,Exclusivo,24/10/2019 23:28:16,313,04/05/2003 00:00:00,25/12/2019 23:59:00
124580,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 01:27:06,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124581,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 04:47:52,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124582,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 06:42:14,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 06:42:14
124583,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 07:24:09,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 07:24:09
124584,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 07:41:17,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 07:41:17
124585,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 08:29:37,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 08:29:37
124586,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 08:59:08,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 08:59:08
124587,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,90,1828,5900,16/12/2018 09:10:58,11,COM TUTOR,41,Parcial,N/A,N/A,10/04/1985 00:00:00,31/01/2020 23:59:00
124588,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 09:19:54,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 09:19:54
124589,ITA e IME 2019,FULL,Faixa Branca Grau I,0,29,93,16/12/2018 09:21:44,1,COM TUTOR,0,Exclusivo,N/A,N/A,24/09/2002 00:00:00,25/12/2019 23:59:00
124590,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 09:47:46,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 09:47:46
124591,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 10:45:54,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 10:45:54
124592,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 10:59:02,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 10:59:02
124593,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 11:35:22,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 11:35:22
124594,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 12:00:06,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 12:00:06
124595,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 12:33:05,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 12:33:05
124596,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 12:46:32,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 12:46:32
124597,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 12:46:41,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 12:46:41
124598,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 12:58:41,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 12:58:41
124599,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,10,16/12/2018 13:02:40,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 13:02:40
124600,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 13:11:04,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 13:11:04
124601,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 13:14:54,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 13:14:54
124602,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 13:24:57,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 13:24:57
124603,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 13:34:51,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 13:34:51
124604,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 13:37:58,0,SEM TUTOR,0,Exclusivo,N/A,N/A,04/11/1999 00:00:00,16/12/2018 13:37:58
124605,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 13:57:44,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 13:57:44
124606,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 14:14:36,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 14:14:36
124607,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 14:24:58,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 14:24:58
124608,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,2,54,16/12/2018 14:29:56,1,COM TUTOR,0,Parcial,N/A,N/A,23/09/1990 00:00:00,31/01/2020 23:59:00
124609,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 14:34:16,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 14:34:16
124610,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 14:35:00,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124611,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 14:35:41,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 14:35:41
124612,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 14:45:45,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 14:45:45
124613,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 14:58:54,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 14:58:54
124614,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 15:15:53,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 15:15:53
124615,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 15:33:41,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 15:33:41
124616,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 16:19:36,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 16:19:36
124617,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 17:20:09,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 17:20:09
124618,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 18:19:03,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 18:19:03
124619,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 20:11:53,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 20:11:53
124620,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,1,0,189,16/12/2018 20:14:17,1,COM TUTOR,0,Exclusivo,19/12/2018 00:00:00,2,N/A,16/01/2019 00:00:00
124621,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 20:41:40,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 20:41:40
124622,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 20:43:58,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124623,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 20:54:40,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 20:54:40
124624,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 21:12:00,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 21:12:00
124625,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 22:24:48,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 22:24:48
124626,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 22:31:04,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 22:31:04
124627,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 22:46:42,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,16/12/2018 22:46:42
124628,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,16/12/2018 23:39:50,0,SEM TUTOR,0,Exclusivo,N/A,N/A,20/03/2011 00:00:00,16/12/2018 23:39:50
124629,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 01:20:31,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 01:20:31
124630,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,2,7,111,17/12/2018 01:22:21,3,COM TUTOR,0,Exclusivo,N/A,N/A,29/04/2000 00:00:00,31/01/2020 23:59:00
124631,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 02:19:44,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 02:19:44
124632,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 09:45:37,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 09:45:37
124633,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 09:58:04,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 09:58:04
124634,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 10:08:54,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 10:08:54
124635,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 10:34:52,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 10:34:52
124636,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 10:42:24,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 10:42:24
124637,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 10:54:25,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 10:54:25
124638,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 11:39:48,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 11:39:48
124639,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 11:42:10,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 11:42:10
124640,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 11:55:13,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 11:55:13
124641,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 11:58:52,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 11:58:52
124642,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 12:19:51,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 12:19:51
124643,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 12:23:14,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 12:23:14
124644,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,9,17/12/2018 13:07:29,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,21/12/2018 13:07:29
124645,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 14:02:46,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124646,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 14:05:29,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 14:05:29
124647,ITA e IME 2019,FULL,Faixa Branca Grau I,23,332,6410,17/12/2018 14:11:23,40,COM TUTOR,21,Consulta,N/A,N/A,20/08/2000 00:00:00,25/12/2019 23:59:00
124648,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 14:41:52,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124649,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 14:46:07,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 14:46:07
124650,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,0,0,0,17/12/2018 14:47:51,0,COM TUTOR,0,Exclusivo,29/01/2019 00:00:00,42,N/A,17/02/2019 00:00:00
124651,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 14:49:24,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 14:49:24
124652,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,3,17/12/2018 14:50:01,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 14:50:01
124653,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 14:51:49,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 14:51:49
124654,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,7,17/12/2018 15:30:36,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 15:30:36
124655,ITA e IME 2019,FULL,Faixa Branca Grau I,1,74,603,17/12/2018 15:53:35,3,COM TUTOR,6,Exclusivo,N/A,N/A,27/10/2001 00:00:00,25/12/2019 23:59:00
124656,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 16:01:35,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 16:01:35
124657,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 16:22:22,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124658,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,9,179,770,17/12/2018 16:28:29,8,COM TUTOR,5,Exclusivo,25/10/2019 02:53:57,311,03/02/2000 00:00:00,31/01/2020 23:59:00
124659,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 16:29:08,0,SEM TUTOR,0,Exclusivo,N/A,N/A,24/06/2000 00:00:00,17/12/2018 16:29:08
124660,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 16:41:32,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 16:41:32
124661,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 17:01:35,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 17:01:35
124662,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,14,17/12/2018 17:02:16,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 17:02:16
124663,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,22,232,1228,17/12/2018 17:13:18,8,COM TUTOR,9,Parcial,N/A,N/A,20/12/2012 00:00:00,31/01/2020 00:00:00
124664,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,84,17/12/2018 17:23:12,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 17:23:12
124665,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 17:47:55,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 17:47:55
124666,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 17:53:41,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 17:53:41
124667,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 18:00:02,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 18:00:02
124668,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 18:16:45,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 18:16:45
124669,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 18:16:54,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 18:16:54
124670,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 18:21:08,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 18:21:08
124671,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 18:45:59,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 18:45:59
124672,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 19:06:30,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 19:06:30
124673,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 19:24:52,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 19:24:52
124674,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 19:28:23,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124675,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 19:42:43,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 19:42:43
124676,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 20:01:38,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 20:01:38
124677,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,8,17/12/2018 20:15:29,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 20:15:29
124678,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,2,17/12/2018 21:11:48,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 21:11:48
124679,Medicina e Extensivo 2019,MONTHLY,Faixa Branca Grau I,51,1036,11385,4/2/2019 09:39:00,14,COM TUTOR,7,Parcial,30/11/2019 15:00:00,299,21/06/2000 00:00:00,04/12/2019 00:00:00
124680,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 21:47:39,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124681,ITA e IME 2019,FULL,Faixa Branca Grau I,0,6,420,17/12/2018 22:29:43,2,COM TUTOR,0,Exclusivo,N/A,N/A,N/A,25/12/2019 23:59:00
124682,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 22:42:27,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 22:42:27
124683,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 23:12:10,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 23:12:10
124684,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 23:13:47,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124685,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 23:14:33,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 23:14:33
124686,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 23:15:49,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 23:15:49
124687,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 23:27:10,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 23:27:10
124688,ITA e IME 2019,FULL,Faixa Branca Grau I,7,226,1559,17/12/2018 23:35:08,33,COM TUTOR,32,Exclusivo,24/10/2019 00:50:37,310,26/10/2001 00:00:00,25/12/2019 23:59:00
124689,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 23:36:27,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 23:36:27
124691,ITA e IME 2019,FULL,Faixa Branca Grau I,0,0,0,17/12/2018 23:58:07,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,17/12/2018 23:58:07
124692,Semiextensivo 18,FULL,Faixa Branca Grau I,0,0,0,18/12/2018 00:01:35,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,31/01/2019 00:00:00
124693,Medicina e Extensivo 2019,FULL,Faixa Branca Grau I,0,0,0,18/12/2018 00:06:15,0,SEM TUTOR,0,Exclusivo,N/A,N/A,N/A,18/12/2018 00:06:15
